outcome,weightclass,time_format,title,r_kd,r_sub.att,r_rev.,r_ctrl_s,r_sig_str_percent,r_sig_str_att,r_total_str_percent,r_total_str_att,r_td_percent,r_td_att,r_head_percent,r_head_att,r_body_percent,r_body_att,r_leg_percent,r_leg_att,r_distance_percent,r_distance_att,r_clinch_percent,r_clinch_att,r_ground_percent,r_ground_att,r_avg_time_s,r_wins,r_losses,r_draws,r_win_streak,r_loss_streak,r_longest_win_streak,r_percent_title_bouts,r_percent_win_by_ko/tko,r_percent_win_by_sub,r_percent_win_by_dec,r_percent_win_by_doctor_stoppage,r_percent_loss_by_ko/tko,r_percent_loss_by_sub,r_percent_loss_by_dec,r_percent_loss_by_doctor_stoppage,b_kd,b_sub.att,b_rev.,b_ctrl_s,b_sig_str_percent,b_sig_str_att,b_total_str_percent,b_total_str_att,b_td_percent,b_td_att,b_head_percent,b_head_att,b_body_percent,b_body_att,b_leg_percent,b_leg_att,b_distance_percent,b_distance_att,b_clinch_percent,b_clinch_att,b_ground_percent,b_ground_att,b_avg_time_s,b_wins,b_losses,b_draws,b_win_streak,b_loss_streak,b_longest_win_streak,b_percent_title_bouts,b_percent_win_by_ko/tko,b_percent_win_by_sub,b_percent_win_by_dec,b_percent_win_by_doctor_stoppage,b_percent_loss_by_ko/tko,b_percent_loss_by_sub,b_percent_loss_by_dec,b_percent_loss_by_doctor_stoppage,date,r_height,r_reach,r_stance,r_dob,b_height,b_reach,b_stance,b_dob
R,Light Heavyweight,3 Rnd (5-5-5),False,0.25,0.5,0.0,74.5,0.4068181818181818,110.0,0.4714003944773176,126.75,0.3,2.5,0.36578947368421055,95.0,0.6333333333333333,7.5,0.7,7.5,0.3611859838274933,92.75,0.6229508196721312,15.25,0.875,2.0,537.0,3,1,0,3,1,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.2,1.2,0.2,217.8,0.39199999999999996,75.0,0.5514018691588785,107.0,0.37499999999999994,3.2,0.35964912280701755,68.4,0.8095238095238094,4.2,0.5833333333333334,2.4,0.3082706766917293,53.2,0.6481481481481481,10.8,0.5454545454545454,11.0,774.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11565504.0,75.0,77.0,Orthodox,2903904.0,76.0,79.0,Orthodox,2289600.0
R,Welterweight,3 Rnd (5-5-5),False,0.375,1.25,0.375,137.75,0.40437158469945356,68.625,0.6887709991158267,141.375,0.3333333333333333,3.75,0.3553191489361702,58.75,0.6885245901639344,7.625,0.7222222222222222,2.25,0.3249370277078086,49.625,0.6413043478260869,11.5,0.5666666666666667,7.5,634.875,4,4,0,4,4,4,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.25,179.25,0.39080459770114945,43.5,0.5175438596491229,57.0,0.4,1.25,0.38235294117647056,42.5,0.5,0.5,1.0,0.5,0.24705882352941178,21.25,0.5,3.0,0.5324675324675324,19.25,538.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11565504.0,73.0,76.0,Southpaw,4286304.0,71.0,72.0,Orthodox,4173120.0
R,Light Heavyweight,3 Rnd (5-5-5),False,0.0,0.0,0.0,29.0,0.41739130434782606,115.0,0.4322033898305085,118.0,0.5,2.0,0.24705882352941178,85.0,1.0,1.0,0.896551724137931,29.0,0.41818181818181815,110.0,0.0,3.0,1.0,2.0,900.0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,12.0,0.53125,32.0,0.0,0.0,0.3333333333333333,9.0,0.0,2.0,1.0,1.0,0.2857142857142857,7.0,0.4,5.0,0.0,0.0,190.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11565504.0,73.0,76.0,Orthodox,2762208.0,74.0,,Orthodox,1092096.0
R,Welterweight,3 Rnd (5-5-5),False,0.0,0.5,0.0,324.0,0.4008097165991903,61.75,0.4921135646687697,79.25,0.2857142857142857,8.75,0.37280701754385964,57.0,0.7368421052631579,4.75,0.0,0.0,0.13580246913580246,20.25,0.7,2.5,0.5192307692307693,39.0,596.25,4,0,0,4,0,4,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.3333333333333333,329.0,0.43504531722054385,55.166666666666664,0.5892514395393474,86.83333333333333,0.6744186046511628,7.166666666666667,0.41157556270096457,51.833333333333336,0.7857142857142856,2.3333333333333335,0.8333333333333334,1.0,0.3008849557522124,18.833333333333332,0.5454545454545454,5.5,0.4972972972972973,30.833333333333332,686.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11557728.0,70.0,72.0,Southpaw,3786048.0,70.0,72.0,Orthodox,3993408.0
R,Middleweight,3 Rnd (5-5-5),False,0.16666666666666666,0.16666666666666666,0.0,226.83333333333334,0.4666666666666667,37.5,0.768581081081081,98.66666666666667,0.5714285714285714,2.3333333333333335,0.4180790960451978,29.5,0.6486486486486486,6.166666666666667,0.6363636363636365,1.8333333333333333,0.26785714285714285,9.333333333333334,0.4382022471910112,14.833333333333334,0.6375,13.333333333333334,375.6666666666667,5,1,0,5,1,5,0.0,0.4,0.2,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.6,15.0,0.7,20.0,1.0,1.0,0.5714285714285714,14.0,1.0,1.0,0.0,0.0,0.5,2.0,1.0,3.0,0.5,10.0,133.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11557728.0,71.0,73.0,Southpaw,3329856.0,73.0,75.0,Orthodox,3398976.0
R,Welterweight,3 Rnd (5-5-5),False,0.0,0.6,0.2,375.2,0.6052631578947368,22.8,0.7964912280701754,57.0,0.75,4.0,0.5652173913043479,18.4,0.888888888888889,3.6,0.25,0.8,0.27027027027027023,7.4,0.0,0.2,0.7763157894736843,15.2,470.2,4,1,0,4,1,4,0.0,0.25,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,244.0,0.41558441558441556,25.666666666666668,0.6772486772486772,63.0,0.6666666666666666,3.0,0.3387096774193548,20.666666666666668,0.75,2.6666666666666665,0.7142857142857143,2.3333333333333335,0.2571428571428572,11.666666666666666,0.6363636363636365,3.6666666666666665,0.5161290322580645,10.333333333333334,523.6666666666666,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11557728.0,70.0,73.0,Orthodox,2496960.0,72.0,73.0,Orthodox,3006720.0
R,Welterweight,3 Rnd (5-5-5),False,0.0,0.16666666666666666,0.3333333333333333,128.83333333333334,0.47685185185185186,36.0,0.5622641509433962,44.166666666666664,0.4666666666666667,2.5,0.43814432989690716,32.333333333333336,0.7647058823529411,2.8333333333333335,1.0,0.8333333333333334,0.3595505617977528,14.833333333333334,0.5833333333333334,8.0,0.5443037974683544,13.166666666666666,391.3333333333333,3,3,0,3,3,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.5,0.0,223.0,0.36,62.5,0.4968553459119497,79.5,0.18181818181818182,5.5,0.27835051546391754,48.5,0.6,12.5,1.0,1.5,0.27058823529411763,42.5,0.5789473684210527,19.0,0.0,1.0,788.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11557728.0,72.0,70.0,Southpaw,4015872.0,72.0,,Orthodox,1760832.0
R,Heavyweight,5 Rnd (5-5-5-5-5),True,0.5,0.0,0.0,39.5,0.484297520661157,75.625,0.5390279823269514,84.875,1.0,0.125,0.4255725190839695,65.5,0.8444444444444444,5.625,0.8888888888888888,4.5,0.42115768463073855,62.625,0.7738095238095238,10.5,0.85,2.5,270.625,6,2,0,6,2,6,0.625,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,9.666666666666666,0.5028901734104047,38.44444444444444,0.5320855614973262,41.55555555555556,0.0,0.1111111111111111,0.42857142857142855,28.0,0.7272727272727272,1.2222222222222223,0.6987951807228916,9.222222222222221,0.4746376811594203,30.666666666666668,0.6428571428571428,6.222222222222222,0.5,1.5555555555555556,270.55555555555554,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11523168.0,80.0,80.0,Orthodox,1948320.0,75.0,77.0,Orthodox,2869344.0
R,Welterweight,3 Rnd (5-5-5),False,0.0,0.6666666666666666,0.0,68.0,0.6326530612244898,16.333333333333332,0.6399999999999999,16.666666666666668,0.5,1.3333333333333333,0.2916666666666667,8.0,0.0,0.0,0.96,8.333333333333334,0.34782608695652173,7.666666666666667,0.8695652173913043,7.666666666666667,1.0,1.0,228.33333333333334,2,1,0,2,1,2,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,175.66666666666666,0.36296296296296293,45.0,0.4634146341463415,54.666666666666664,0.5,0.6666666666666666,0.35820895522388063,44.666666666666664,0.0,0.0,1.0,0.3333333333333333,0.21875000000000003,21.333333333333332,0.3333333333333333,1.0,0.5,22.666666666666668,418.3333333333333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11523168.0,70.0,72.0,Orthodox,3241728.0,71.0,72.0,Orthodox,4173120.0
R,Light Heavyweight,3 Rnd (5-5-5),False,0.0,0.1111111111111111,0.0,427.55555555555554,0.5846153846153846,65.0,0.7637314734088927,127.44444444444444,0.42000000000000004,5.555555555555555,0.5082644628099173,53.77777777777778,0.9024390243902438,4.555555555555555,0.9833333333333333,6.666666666666667,0.4077669902912622,22.88888888888889,0.823529411764706,13.222222222222221,0.6153846153846154,28.88888888888889,798.0,7,2,0,7,2,7,0.5555555555555556,0.42857142857142855,0.0,0.5714285714285714,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,11.666666666666666,0.38095238095238093,21.0,0.5904761904761905,35.0,0.5,0.6666666666666666,0.22448979591836735,16.333333333333332,0.9230769230769231,4.333333333333333,1.0,0.3333333333333333,0.15151515151515152,11.0,0.6206896551724138,9.666666666666666,1.0,0.3333333333333333,382.6666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11523168.0,75.0,74.0,Orthodox,1596672.0,73.0,72.0,Orthodox,-1858464.0
R,Heavyweight,3 Rnd (5-5-5),False,0.125,1.75,0.0,85.375,0.6071428571428571,10.5,0.7350993377483444,18.875,0.4375,2.0,0.45454545454545453,6.875,0.875,2.0,0.9230769230769231,1.625,0.5,4.5,1.0,1.0,0.625,5.0,183.5,6,2,0,6,2,6,0.125,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,108.0,0.49324324324324326,148.0,0.5449101796407185,167.0,0.0,0.0,0.35454545454545455,110.0,0.8333333333333334,12.0,0.9230769230769231,26.0,0.47863247863247865,117.0,0.5714285714285714,28.0,0.3333333333333333,3.0,817.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11523168.0,75.0,79.0,Southpaw,2963520.0,80.0,,Orthodox,730944.0
R,Lightweight,3 Rnd (5-5-5),False,0.0,2.5,0.5,373.5,0.5730337078651685,44.5,0.711340206185567,97.0,0.6363636363636364,5.5,0.5,32.0,0.625,8.0,1.0,4.5,0.5,21.0,0.75,4.0,0.6153846153846154,19.5,900.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444444,0.6666666666666666,0.4444444444444444,156.11111111111111,0.5039787798408488,41.888888888888886,0.6322463768115942,61.333333333333336,0.5,0.4444444444444444,0.35205992509363293,29.666666666666668,0.8260869565217392,5.111111111111111,0.9062500000000001,7.111111111111111,0.4069264069264069,25.666666666666668,0.7307692307692308,8.666666666666666,0.5735294117647058,7.555555555555555,627.1111111111111,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11523168.0,67.0,70.0,Orthodox,3929472.0,69.0,73.0,Southpaw,2128896.0
R,Welterweight,3 Rnd (5-5-5),False,0.0,0.5,1.5,19.5,0.32558139534883723,21.5,0.6176470588235294,51.0,0.0,0.0,0.20588235294117646,17.0,0.75,2.0,0.8,2.5,0.23333333333333334,15.0,0.6363636363636364,5.5,0.0,1.0,335.5,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,183.5,0.42857142857142855,73.5,0.63671875,128.0,0.8,2.5,0.32407407407407407,54.0,0.5925925925925926,13.5,1.0,6.0,0.33707865168539325,44.5,0.5517241379310345,14.5,0.5862068965517241,14.5,900.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11514528.0,72.0,73.0,Orthodox,3006720.0,72.0,74.0,Orthodox,3256416.0
R,Light Heavyweight,3 Rnd (5-5-5),False,1.0,0.0,0.0,345.5,0.4226190476190476,84.0,0.5,99.0,0.8181818181818182,5.5,0.40372670807453415,80.5,0.8571428571428571,3.5,0.0,0.0,0.38461538461538464,65.0,0.625,12.0,0.42857142857142855,7.0,900.0,2,0,0,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.25,271.25,0.39823008849557523,84.75,0.5317286652078774,114.25,0.375,4.0,0.36942675159235666,78.5,0.8666666666666667,3.75,0.6,2.5,0.3177966101694915,59.0,0.64,12.5,0.5283018867924528,13.25,742.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11514528.0,72.0,75.0,Orthodox,3070656.0,76.0,79.0,Orthodox,2289600.0
R,Welterweight,3 Rnd (5-5-5),False,0.0,0.5,0.0,299.5,0.5217391304347826,11.5,0.8354430379746836,39.5,0.8461538461538461,3.25,0.5476190476190477,10.5,0.0,0.0,0.25,1.0,0.21052631578947367,4.75,0.0,0.0,0.7407407407407407,6.75,362.75,3,1,0,3,1,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,158.33333333333334,0.5151515151515151,55.0,0.7034482758620689,96.66666666666667,1.0,0.3333333333333333,0.36607142857142855,37.333333333333336,0.9130434782608695,7.666666666666667,0.7666666666666667,10.0,0.3516483516483516,30.333333333333332,0.74,16.666666666666668,0.6666666666666666,8.0,620.6666666666666,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11514528.0,70.0,73.0,Orthodox,2496960.0,70.0,,Orthodox,1442880.0
R,Light Heavyweight,3 Rnd (5-5-5),False,0.5,0.5,0.0,113.5,0.6909090909090909,27.5,0.797979797979798,49.5,0.25,2.0,0.5526315789473685,19.0,1.0,5.0,1.0,3.5,0.15384615384615385,6.5,0.84,12.5,0.8823529411764706,8.5,285.5,2,0,0,2,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,151.0,0.6956521739130435,23.0,0.7692307692307693,32.5,0.5,1.0,0.6216216216216216,18.5,1.0,4.5,0.0,0.0,0.0,1.5,1.0,2.0,0.717948717948718,19.5,264.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11514528.0,75.0,75.0,Orthodox,1709856.0,75.0,,Orthodox,1127520.0
R,Welterweight,3 Rnd (5-5-5),False,0.5,1.5,0.0,460.5,0.5050505050505051,49.5,0.8401253918495298,159.5,0.7272727272727273,5.5,0.4457831325301205,41.5,0.8,5.0,0.8333333333333334,3.0,0.4444444444444444,13.5,0.52,12.5,0.5319148936170213,23.5,748.5,2,0,0,2,0,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,153.66666666666666,0.4175824175824176,30.333333333333332,0.6120218579234973,61.0,1.0,1.3333333333333333,0.3188405797101449,23.0,0.9166666666666666,4.0,0.5,3.3333333333333335,0.29729729729729726,12.333333333333334,0.7058823529411764,5.666666666666667,0.4054054054054054,12.333333333333334,300.6666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11514528.0,72.0,74.0,Orthodox,2571264.0,69.0,70.0,Orthodox,4339872.0
R,Lightweight,3 Rnd (5-5-5),False,0.0,0.6666666666666666,0.0,99.66666666666667,0.5434782608695652,30.666666666666668,0.6511627906976745,43.0,0.39999999999999997,3.3333333333333335,0.4310344827586208,19.333333333333332,0.7666666666666667,10.0,0.5,1.3333333333333333,0.4523809523809524,14.0,0.6666666666666666,12.0,0.5,4.666666666666667,326.0,2,1,0,2,1,2,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.33879781420765026,183.0,0.38190954773869346,199.0,0.0,0.0,0.25,152.0,0.6818181818181818,22.0,1.0,9.0,0.2702702702702703,148.0,0.6551724137931034,29.0,0.5,6.0,900.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11511072.0,70.0,74.0,Southpaw,2019168.0,69.0,70.0,Orthodox,4515264.0
R,Heavyweight,3 Rnd (5-5-5),False,1.5,0.0,0.0,107.0,0.6862745098039216,25.5,0.7419354838709677,31.0,0.0,0.5,0.4375,8.0,0.7894736842105263,9.5,0.8125,8.0,0.5517241379310345,14.5,0.8947368421052632,9.5,0.6666666666666666,1.5,293.5,2,0,0,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.45569620253164556,79.0,0.5,86.0,0.0,5.0,0.23076923076923078,39.0,0.6666666666666666,24.0,0.6875,16.0,0.4383561643835616,73.0,0.6666666666666666,6.0,0.0,0.0,900.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11486880.0,75.0,78.0,Orthodox,2452896.0,70.0,,Orthodox,1407456.0
R,Middleweight,3 Rnd (5-5-5),False,0.6666666666666666,0.3333333333333333,0.0,17.333333333333332,0.6,15.0,0.6,15.0,0.0,0.0,0.4848484848484848,11.0,0.0,0.0,0.9166666666666666,4.0,0.48387096774193544,10.333333333333334,0.8999999999999999,3.3333333333333335,0.75,1.3333333333333333,57.0,3,0,0,3,0,3,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,149.2,0.4811320754716981,42.4,0.5653846153846154,52.0,0.5384615384615384,2.6,0.4450261780104712,38.2,0.7647058823529412,3.4,1.0,0.8,0.372093023255814,17.2,0.574468085106383,9.4,0.5443037974683543,15.8,441.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11486880.0,73.0,77.0,Orthodox,2985984.0,72.0,70.0,Southpaw,4015872.0
R,Middleweight,3 Rnd (5-5-5),False,0.0,0.3333333333333333,0.0,87.33333333333333,0.4345238095238095,56.0,0.5575221238938054,75.33333333333333,0.0,3.6666666666666665,0.3153846153846154,43.333333333333336,0.7999999999999999,6.666666666666667,0.8888888888888888,6.0,0.3984375,42.666666666666664,0.5277777777777778,12.0,0.75,1.3333333333333333,712.6666666666666,1,2,0,1,2,1,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,422.0,0.4457831325301205,41.5,0.6790123456790124,121.5,0.35,10.0,0.40298507462686567,33.5,0.5384615384615384,6.5,1.0,1.5,0.29411764705882354,8.5,0.5833333333333334,6.0,0.46296296296296297,27.0,640.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11486880.0,73.0,74.0,Orthodox,1781568.0,73.0,73.0,Southpaw,2288736.0
R,Heavyweight,3 Rnd (5-5-5),False,1.0,2.0,0.0,291.0,0.4107142857142857,56.0,0.6428571428571429,98.0,0.2222222222222222,9.0,0.29545454545454547,44.0,1.0,1.0,0.8181818181818182,11.0,0.3235294117647059,34.0,0.3333333333333333,3.0,0.5789473684210527,19.0,879.0,1,0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.3125,32.0,0.56,50.0,0.5,2.0,0.2916666666666667,24.0,0.5,2.0,0.3333333333333333,6.0,0.2,25.0,0.5,2.0,0.8,5.0,502.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11486880.0,74.0,76.0,Orthodox,2958336.0,75.0,,Orthodox,787104.0
R,Heavyweight,5 Rnd (5-5-5-5-5),True,0.42857142857142855,0.0,0.0,44.57142857142857,0.48695652173913045,82.14285714285714,0.5439137134052389,92.71428571428571,1.0,0.14285714285714285,0.4251012145748988,70.57142857142857,0.8444444444444444,6.428571428571429,0.8888888888888887,5.142857142857143,0.4276729559748428,68.14285714285714,0.7738095238095238,12.0,0.7857142857142857,2.0,286.0,5,2,0,5,2,5,0.5714285714285714,0.8,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.75,0.25,0.0,10.0,0.5062111801242236,40.25,0.5373563218390804,43.5,0.0,0.125,0.43162393162393164,29.25,0.8333333333333334,0.75,0.6951219512195121,10.25,0.4765625,32.0,0.6538461538461539,6.5,0.5,1.75,284.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11450592.0,80.0,80.0,Orthodox,1948320.0,75.0,77.0,Orthodox,2869344.0
R,Welterweight,3 Rnd (5-5-5),False,0.0,0.25,0.0,316.25,0.5,33.0,0.8495934959349594,123.0,0.4074074074074074,6.75,0.42201834862385323,27.25,1.0,1.75,0.8125,4.0,0.25757575757575757,16.5,0.7894736842105263,4.75,0.723404255319149,11.75,782.25,2,2,0,2,2,2,0.25,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.42857142857142855,1.0,0.2857142857142857,145.57142857142858,0.39951573849878935,59.0,0.7035830618892507,131.57142857142858,0.3103448275862069,4.142857142857143,0.34782608695652173,49.285714285714285,0.6470588235294118,7.285714285714286,0.7058823529411765,2.4285714285714284,0.298932384341637,40.142857142857146,0.6486486486486486,10.571428571428571,0.5689655172413792,8.285714285714286,597.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11450592.0,66.0,67.0,Orthodox,1133568.0,73.0,76.0,Southpaw,4286304.0
R,Light Heavyweight,3 Rnd (5-5-5),False,0.0,0.125,0.0,443.375,0.6108695652173913,57.5,0.7947154471544715,123.0,0.47368421052631576,4.75,0.5206611570247934,45.375,0.8974358974358975,4.875,0.9827586206896551,7.25,0.3798449612403101,16.125,0.8235294117647058,14.875,0.6320754716981132,26.5,785.25,6,2,0,6,2,6,0.625,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,94.66666666666667,0.4481481481481482,90.0,0.5146579804560261,102.33333333333333,0.3,3.3333333333333335,0.3918918918918919,74.0,0.6296296296296297,9.0,0.8095238095238095,7.0,0.3781094527363184,67.0,0.6229508196721312,20.333333333333332,0.8750000000000001,2.6666666666666665,416.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11450592.0,75.0,74.0,Orthodox,1596672.0,75.0,77.0,Orthodox,2903904.0
R,Heavyweight,3 Rnd (5-5-5),False,0.0,0.5,0.5,208.5,0.5483870967741935,15.5,0.8021978021978022,45.5,0.3333333333333333,4.5,0.29411764705882354,8.5,0.8888888888888888,4.5,0.8,2.5,0.18181818181818182,5.5,0.6153846153846154,6.5,1.0,3.5,527.5,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,122.0,0.5972222222222222,36.0,0.7398373983739838,61.5,0.25,2.0,0.4528301886792453,26.5,1.0,5.0,1.0,4.5,0.36363636363636365,16.5,1.0,0.5,0.7894736842105263,19.0,306.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11450592.0,69.0,74.0,Orthodox,330048.0,76.0,,Orthodox,2622240.0
R,Welterweight,3 Rnd (5-5-5),False,0.0,1.8,0.4,346.2,0.41860465116279066,60.2,0.5916666666666667,96.0,0.675,8.0,0.3957597173144876,56.6,0.75,2.4,0.8333333333333334,1.2,0.2972972972972973,22.2,0.5454545454545455,6.6,0.47770700636942676,31.4,766.4,4,1,0,4,1,4,0.0,0.0,0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,429.0,0.4485981308411215,107.0,0.6352941176470588,170.0,1.0,1.0,0.34831460674157305,89.0,0.9333333333333333,15.0,1.0,3.0,0.23636363636363636,55.0,0.4,15.0,0.7837837837837838,37.0,900.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11450592.0,70.0,72.0,Orthodox,3993408.0,73.0,74.0,Orthodox,3621024.0
R,Light Heavyweight,3 Rnd (5-5-5),False,1.0,1.0,0.0,60.0,0.4375,16.0,0.5416666666666666,24.0,0.5,2.0,0.35714285714285715,14.0,1.0,1.0,1.0,1.0,0.2857142857142857,7.0,0.5714285714285714,7.0,0.5,2.0,114.0,1,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.9230769230769231,13.0,0.9705882352941176,34.0,0.5,4.0,0.8888888888888888,9.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.9,10.0,309.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11450592.0,75.0,75.0,Orthodox,1709856.0,68.0,71.0,Orthodox,3399840.0
R,Light Heavyweight,3 Rnd (5-5-5),False,0.0,1.0,0.3333333333333333,283.6666666666667,0.4146341463414634,82.0,0.5552325581395349,114.66666666666667,0.5,3.3333333333333335,0.4050632911392405,79.0,0.6,1.6666666666666667,0.75,1.3333333333333333,0.3355263157894737,50.666666666666664,0.5609756097560976,13.666666666666666,0.5283018867924528,17.666666666666668,690.0,2,1,0,2,1,2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.3512396694214876,121.0,0.4548611111111111,144.0,0.0,0.0,0.2608695652173913,103.5,0.8,5.0,0.92,12.5,0.3495575221238938,113.0,0.375,8.0,0.0,0.0,704.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11442816.0,76.0,79.0,Orthodox,2289600.0,74.0,76.0,Orthodox,1839456.0
